Unique_ID,Marathi_Overall_Growth,Urdu_Overall_Growth,Hindi_Overall_Growth,English_Overall_Growth,History_Overall_Growth,Science_Overall_Growth,Geography_Overall_Growth,Drawing_Overall_Growth,Sports_Overall_Growth,Environmental Studies_Overall_Growth,Math_Overall_Growth,Computer_Overall_Growth,Algebra_Overall_Growth,Geometry_Overall_Growth,Defence_Overall_Growth
stud_3905,-6.4,9.0,6.4,4.6,-8.6,4.4,10.2,-1.4,-3.4,7.6,-0.3333333333333333,-5.2,-11.0,-7.0,-7.0
stud_3906,5.6,3.2,-15.2,-9.6,-7.6,-2.2,-5.2,12.4,-2.0,15.8,-13.666666666666666,1.4,-19.0,25.0,-45.0
stud_3907,1.0,-12.0,15.8,-13.6,9.2,9.6,-12.0,-4.6,-12.2,5.8,-5.666666666666667,12.2,-11.0,-10.0,-15.0
stud_3908,-2.6,-5.2,15.8,2.6,-10.2,-9.2,-11.0,8.0,15.2,10.6,21.333333333333332,-11.0,-2.0,53.0,47.0
stud_3909,-2.2,0.4,-8.4,-3.8,18.4,-13.6,12.4,8.2,0.6,-18.2,1.0,-13.4,56.0,-5.0,14.0
stud_3910,1.6,6.6,-9.0,-8.8,5.4,9.2,12.2,3.8,-12.8,-4.6,-7.0,4.8,-54.0,-19.0,34.0
stud_3911,0.2,13.8,-16.6,1.2,13.2,1.0,13.2,-1.2,-6.0,-16.4,-6.0,3.0,-33.0,23.0,35.0
stud_3912,-3.8,1.6,11.0,3.2,6.6,0.0,3.6,0.8,0.0,3.2,-13.666666666666666,5.0,25.0,37.0,-46.0
stud_3913,6.0,6.2,5.4,-4.6,1.6,1.4,3.2,8.0,-0.6,6.4,0.3333333333333333,-1.4,-12.0,-29.0,28.0
stud_3914,-1.0,-3.4,-4.6,7.2,-5.2,11.8,1.6,10.6,5.2,-3.6,13.333333333333334,-2.4,21.0,36.0,-19.0
stud_3915,-1.8,-7.0,-3.4,4.6,0.8,-10.6,-1.2,-9.2,-11.6,2.8,-15.0,-11.2,43.0,-14.0,18.0
stud_3916,7.0,7.6,-17.4,-2.0,7.6,5.2,-6.0,-12.6,0.8,-9.2,6.333333333333333,8.8,-69.0,1.0,-72.0
stud_3917,12.6,15.0,-11.0,-15.8,10.0,-6.6,-7.2,-9.8,7.6,14.0,21.333333333333332,13.6,-37.0,-6.0,-12.0
stud_3918,1.4,-6.8,9.4,-13.0,13.2,9.6,-15.4,1.8,12.8,-7.0,6.333333333333333,-1.8,38.0,-2.0,6.0
stud_3919,-4.6,-1.0,8.8,-9.2,-10.8,-5.2,-7.4,10.0,4.2,-15.6,0.0,7.0,-24.0,-20.0,7.0
stud_3920,16.2,-5.8,-3.6,-1.2,-6.8,16.2,-8.8,8.0,6.6,-8.2,18.0,3.4,27.0,2.0,30.0
stud_3921,14.6,5.2,-0.2,0.0,1.8,6.0,-5.0,8.8,1.8,-4.8,25.333333333333332,5.6,27.0,-38.0,-38.0
stud_3922,-3.8,-5.8,11.0,6.8,-4.6,7.0,-10.4,11.8,-0.4,15.4,-6.0,-0.4,-53.0,-8.0,67.0
stud_3923,-8.0,-7.6,-1.2,-4.8,-11.0,10.4,-16.0,0.0,-4.0,2.2,-23.0,-12.0,-23.0,-52.0,64.0
stud_3924,1.4,-5.0,-1.4,-15.6,5.0,-16.8,-1.0,1.4,-10.4,11.0,4.666666666666667,-15.8,-57.0,-33.0,14.0
stud_3925,5.4,0.6,1.8,8.6,-15.0,-8.4,-2.0,-2.2,-7.4,-3.8,30.0,1.4,-33.0,-34.0,-26.0
stud_3926,-1.6,2.4,1.8,3.8,-2.6,-0.2,0.2,0.4,7.8,0.2,24.0,2.8,-52.0,60.0,-31.0
stud_3927,-5.6,3.6,-13.2,-6.4,-12.4,14.8,11.4,3.2,1.0,-9.0,-12.666666666666666,6.8,49.0,-24.0,44.0
stud_3928,0.6,-12.8,7.4,5.2,9.4,8.8,-2.4,-2.6,-12.0,-2.0,20.333333333333332,1.6,16.0,-5.0,23.0
stud_3929,0.0,6.2,-5.0,16.8,3.8,3.8,7.8,-0.2,-8.4,-13.0,9.666666666666666,8.0,-15.0,-12.0,-14.0
stud_3930,-8.2,18.0,10.4,12.2,-15.8,-10.8,3.8,1.0,-2.2,-0.4,10.0,-2.8,-8.0,6.0,-6.0
stud_3931,2.0,-13.6,0.6,11.4,9.2,-7.2,7.6,-13.2,0.6,-4.4,30.0,2.6,36.0,49.0,-4.0
stud_3932,4.4,-12.8,-5.2,5.2,-5.0,-8.6,1.8,-5.4,0.6,-4.4,27.333333333333332,0.6,-16.0,26.0,-36.0
stud_3933,-5.0,-2.6,0.6,10.2,7.0,-2.2,12.0,5.8,-14.6,-2.8,18.333333333333332,13.0,-8.0,-47.0,-12.0
stud_3934,5.4,-5.4,3.4,-2.4,-8.8,-16.6,2.6,2.4,8.2,-4.4,-1.3333333333333333,-6.4,-17.0,-2.0,-62.0
stud_3935,-6.2,2.2,-0.6,-6.8,-1.2,-0.4,1.0,-3.2,12.2,-7.0,-22.666666666666668,-13.2,16.0,-72.0,-46.0
stud_3936,-3.8,-4.2,-9.6,9.2,-4.8,10.4,13.6,-11.0,1.4,-10.4,2.3333333333333335,2.8,-40.0,16.0,17.0
stud_3937,-6.6,-6.2,-8.2,-7.4,12.4,6.8,1.0,-8.0,-14.0,-1.0,9.0,-7.6,-19.0,26.0,82.0
stud_3938,-10.4,7.6,-7.0,3.6,12.8,-4.2,13.0,-6.2,-6.4,4.6,0.3333333333333333,-0.2,51.0,-19.0,-49.0
stud_3939,-2.2,13.2,2.8,10.0,-9.4,-2.8,-11.0,9.2,-17.0,-15.0,15.0,-12.2,-15.0,53.0,9.0
stud_3940,1.2,-9.2,-5.8,0.2,0.2,13.2,18.2,-9.8,9.0,12.8,-2.3333333333333335,12.0,1.0,17.0,69.0
stud_3941,5.2,1.6,-9.0,8.8,-11.8,0.6,-2.6,0.6,-6.2,2.4,-10.0,0.2,59.0,-35.0,-60.0
stud_3942,-3.6,4.0,-10.4,-7.4,5.6,-7.6,0.2,-5.4,8.0,-12.8,-7.666666666666667,-3.6,5.0,15.0,75.0
stud_3943,7.4,0.4,-4.0,15.2,6.4,4.2,-7.8,-0.2,1.8,-17.0,-6.0,-6.2,39.0,64.0,-43.0
stud_3944,-13.8,-14.4,3.4,-5.2,-5.0,1.6,5.4,-8.0,0.2,0.6,-16.0,-12.6,21.0,-28.0,4.0
stud_3945,13.2,-1.4,-14.0,-8.0,-1.2,-4.2,2.6,-14.4,-4.6,3.8,15.666666666666666,0.0,-88.0,71.0,50.0
stud_3946,-3.8,10.2,7.0,-3.6,0.2,2.0,-1.6,-6.6,-8.2,5.2,5.0,-3.4,-60.0,7.0,-3.0
stud_3947,7.2,-1.2,-3.8,-4.4,-15.0,3.6,-6.6,-11.0,-7.0,-6.0,-2.6666666666666665,-5.2,-28.0,-31.0,25.0
stud_3948,12.0,-7.6,-1.2,-9.4,2.8,8.0,5.4,11.0,-4.8,-4.4,-14.666666666666666,7.6,-15.0,-30.0,-51.0
stud_3949,3.8,-7.6,-0.4,7.4,3.2,-1.6,-2.2,16.2,-4.6,-8.4,31.333333333333332,-10.2,-16.0,-44.0,1.0
stud_3950,-15.4,5.8,-13.6,13.0,4.4,-4.2,-4.2,-1.0,-17.6,-5.2,-18.0,6.8,-41.0,38.0,-6.0
stud_3951,-12.4,13.2,-1.6,-9.4,-4.4,0.0,6.8,2.8,-5.4,9.2,-7.333333333333333,16.0,11.0,17.0,-2.0
stud_3952,0.4,13.2,5.0,-10.2,-7.6,6.2,-2.4,4.0,12.2,-9.0,4.0,0.8,4.0,-7.0,29.0
stud_3953,10.2,0.0,0.4,-6.2,-14.8,7.6,-6.2,12.6,7.8,7.4,8.333333333333334,-7.0,13.0,-46.0,-19.0
stud_3954,-6.6,-5.4,12.2,-12.0,-13.2,-0.6,8.0,11.8,-2.4,-6.4,-0.3333333333333333,-11.6,-21.0,-1.0,79.0
stud_3955,4.6,1.2,3.6,7.6,-5.4,-3.4,-11.6,-0.2,0.6,-9.0,22.0,7.0,24.0,95.0,19.0
stud_3956,-11.0,-3.6,-5.4,11.4,1.4,-3.6,2.8,-6.0,-1.2,-4.0,16.333333333333332,-0.4,-65.0,-59.0,57.0
stud_3957,2.4,-0.2,-12.0,2.2,0.6,5.2,5.6,7.0,-12.2,0.6,-1.0,3.4,-16.0,-20.0,-57.0
stud_3958,1.6,-9.2,-3.2,2.4,10.0,-3.8,-13.8,14.0,3.6,-10.6,0.3333333333333333,-3.8,58.0,-40.0,-9.0
stud_3959,-5.0,-0.2,-9.2,-5.2,3.8,-9.8,-4.6,14.4,-18.4,-10.8,-6.666666666666667,-9.8,-6.0,3.0,24.0
stud_3960,-4.8,-1.0,3.4,5.0,15.2,0.0,-8.2,6.2,8.0,-2.6,3.3333333333333335,5.8,20.0,57.0,67.0
stud_3961,-2.4,0.2,-1.6,11.0,-3.2,-13.2,-17.0,10.2,-10.6,2.6,17.666666666666668,-1.6,20.0,6.0,-15.0
stud_3962,0.4,-3.8,-0.4,1.0,-0.2,-1.8,-11.4,8.0,-4.8,8.8,-18.0,12.0,82.0,48.0,-70.0
stud_3963,-3.8,-14.6,8.4,4.6,3.6,1.6,6.8,-4.4,12.8,6.6,22.0,-10.0,58.0,-58.0,-82.0
stud_3964,5.6,-6.4,4.6,-4.4,7.0,-4.2,-1.0,8.0,3.8,5.2,-26.333333333333332,-13.4,-65.0,-27.0,-41.0
stud_3965,-4.6,-3.2,-14.2,2.2,-8.2,6.0,-5.4,-3.0,-8.0,-4.4,-21.666666666666668,-1.8,85.0,6.0,0.0
stud_3966,3.8,-1.0,-9.0,18.0,11.8,-4.0,9.0,-15.6,15.6,-9.8,13.333333333333334,-0.4,17.0,21.0,31.0
stud_3967,-1.0,-3.6,3.2,7.0,-4.8,5.0,4.0,1.8,-7.4,-6.8,5.666666666666667,-5.8,-11.0,-5.0,-1.0
stud_3968,-3.0,-7.4,-5.6,-11.2,-9.6,-0.2,6.8,-4.0,-5.4,-1.6,-10.333333333333334,-6.6,-26.0,7.0,25.0
stud_3969,7.2,-6.2,-1.8,-2.0,-3.4,13.8,7.2,17.2,4.2,9.2,8.666666666666666,-6.0,63.0,-90.0,-16.0
stud_3970,-2.2,12.8,13.0,4.6,-2.0,-12.2,-15.6,10.6,11.0,-2.0,5.0,-16.4,40.0,15.0,-67.0
stud_3971,7.0,5.0,5.0,-11.8,14.8,2.6,5.8,4.2,-3.0,-16.2,14.0,7.0,-19.0,37.0,-1.0
stud_3972,9.6,3.2,-9.4,-7.8,-5.2,-8.0,2.2,-2.6,-8.0,8.2,10.666666666666666,11.0,-21.0,25.0,43.0
stud_3973,-4.0,-15.2,0.8,10.0,-7.6,-9.6,-0.4,16.2,0.8,13.6,-7.333333333333333,0.2,-54.0,13.0,-8.0
stud_3974,-5.8,-2.6,5.0,6.8,-3.6,18.0,5.6,-2.8,6.2,1.0,4.333333333333333,16.0,-79.0,-29.0,42.0
stud_3975,-15.8,0.2,-2.4,0.4,14.0,12.2,7.6,5.4,-3.0,-15.6,-12.666666666666666,-0.4,22.0,-54.0,-31.0
stud_3976,-2.4,3.4,-10.6,0.6,-0.2,-2.2,6.0,-7.0,-2.0,-2.2,-3.0,-7.0,47.0,-29.0,7.0
stud_3977,-10.6,-1.2,0.6,-1.8,-4.0,-5.2,-12.2,4.4,-4.6,-17.6,25.666666666666668,-3.6,22.0,-85.0,57.0
stud_3978,-4.6,2.8,-4.4,13.2,5.0,-11.0,-12.0,5.8,3.6,-19.8,11.333333333333334,9.6,12.0,34.0,82.0
stud_3979,3.6,-0.6,-6.0,-14.8,0.4,13.8,13.4,0.6,-13.8,-7.0,-9.333333333333334,-0.4,-34.0,-24.0,67.0
stud_3980,-0.4,-10.6,-1.0,13.8,-3.4,11.6,-0.6,6.4,8.8,-10.8,1.6666666666666667,-2.8,-55.0,12.0,69.0
stud_3981,12.4,-0.4,-8.6,15.6,4.2,-3.6,-2.0,-0.4,13.2,-8.2,6.0,0.0,24.0,-6.0,-4.0
stud_3982,-3.4,12.6,9.8,2.8,-4.6,-3.2,2.0,13.0,0.6,1.2,-1.3333333333333333,-2.2,18.0,-1.0,-95.0
stud_3983,-2.0,0.6,-7.6,-7.6,9.8,-5.4,0.2,11.4,5.4,-2.0,18.0,5.4,-37.0,-37.0,-9.0
stud_3984,1.2,-15.0,-7.4,1.2,16.2,8.6,1.6,4.6,-16.8,3.8,6.666666666666667,-14.0,12.0,27.0,7.0
stud_3985,-12.0,5.8,-16.0,7.0,8.2,-3.2,1.8,-12.6,1.2,-8.4,16.333333333333332,5.4,-30.0,-11.0,27.0
stud_3986,1.8,8.8,11.6,0.8,17.8,1.0,-1.0,-9.2,16.2,0.2,1.0,12.6,-58.0,-21.0,-17.0
stud_3987,-1.4,4.2,1.0,-12.6,-2.8,-12.6,14.4,-0.6,11.6,11.4,-2.6666666666666665,10.0,-43.0,39.0,35.0
stud_3988,4.0,-3.8,5.4,8.8,-10.2,-6.4,7.2,4.2,-9.6,7.2,1.0,-12.2,67.0,22.0,3.0
stud_3989,-12.8,-13.2,-11.8,-10.4,-1.0,-12.6,0.2,-11.2,3.0,6.0,-10.0,10.2,-13.0,26.0,15.0
stud_3990,-9.8,-14.0,2.0,2.2,-3.0,7.8,0.6,4.6,-4.6,-1.8,13.333333333333334,-15.4,78.0,55.0,-28.0
stud_3991,6.4,-8.6,3.2,8.6,-15.6,-5.2,-9.2,-5.2,6.0,14.6,7.0,8.4,-6.0,9.0,18.0
stud_3992,-0.8,-11.4,-3.0,-5.2,3.8,10.8,0.0,3.4,11.2,-5.2,-1.0,6.4,-70.0,26.0,-1.0
stud_3993,-0.6,4.8,12.4,10.2,-9.0,-0.2,17.2,-1.0,-13.6,-10.6,-32.0,10.0,-22.0,1.0,39.0
stud_3994,-11.0,8.8,-5.2,4.0,12.2,2.4,11.2,4.4,16.6,-2.2,7.666666666666667,10.0,-22.0,-16.0,14.0
stud_3995,8.6,1.0,-0.8,6.6,-3.6,-4.2,9.8,-1.4,8.8,-1.4,-21.666666666666668,-4.0,36.0,33.0,23.0
stud_3996,6.2,-1.2,5.2,-7.2,-3.4,-4.0,1.4,8.2,9.0,-7.4,-13.666666666666666,4.0,-14.0,19.0,-80.0
stud_3997,-11.0,10.6,15.6,-9.8,8.6,-8.0,-13.2,-11.2,-10.0,-7.2,-25.0,5.2,-67.0,-14.0,-40.0
stud_3998,-9.2,6.6,-4.8,4.8,4.0,-1.6,4.8,13.8,7.2,-6.8,-8.666666666666666,-12.4,-22.0,63.0,-57.0
stud_3999,5.0,5.2,-2.4,-6.0,-13.4,13.6,-13.6,2.2,1.2,-6.4,2.0,5.2,12.0,-29.0,36.0
stud_4000,-11.6,0.6,13.2,-2.0,-4.0,-0.2,10.2,-18.8,7.4,2.4,3.0,-2.2,-76.0,-53.0,0.0
stud_4001,4.4,-9.0,-11.0,-0.6,-12.6,-3.4,-12.6,-1.4,8.2,-2.4,-23.0,2.0,58.0,-71.0,-39.0
stud_4002,2.0,-6.4,8.6,-6.6,6.8,-5.2,-2.4,4.0,-1.0,-1.2,-17.0,-7.6,-31.0,20.0,15.0
stud_4003,5.8,15.4,-12.2,-7.8,8.4,7.2,-7.0,-15.2,-1.0,-4.0,8.333333333333334,10.2,-30.0,-3.0,-10.0
stud_4004,-2.4,-10.2,-3.4,-6.6,-6.4,-7.0,9.2,-2.0,1.4,-2.4,-18.333333333333332,8.6,66.0,29.0,51.0
stud_4005,-4.8,-5.6,-18.8,2.4,10.8,0.2,11.8,5.0,-2.4,-2.2,-29.666666666666668,-4.8,34.0,-6.0,50.0
stud_4006,5.6,10.8,0.8,0.2,5.4,13.6,1.2,9.8,-5.6,4.6,-4.333333333333333,7.0,-44.0,34.0,-42.0
stud_4007,4.0,-9.8,9.0,3.4,-5.2,14.4,16.8,-6.0,-9.6,-8.8,13.0,1.6,-24.0,-46.0,33.0
stud_4008,-10.0,6.4,1.2,4.6,-10.2,9.8,0.6,12.6,-9.6,5.4,-2.6666666666666665,7.0,53.0,-18.0,-37.0
stud_4009,-2.8,8.0,8.4,-4.6,-15.0,0.4,-2.2,-6.2,-3.2,-14.6,7.333333333333333,2.2,-34.0,38.0,38.0
stud_4010,-17.2,8.2,13.0,-0.4,-1.4,-1.0,-0.6,-13.2,-8.0,5.0,24.0,-8.0,-24.0,24.0,76.0
stud_4011,6.8,0.8,-4.4,11.8,-8.4,-5.6,-15.4,1.8,-0.6,-4.4,-2.0,-12.6,-29.0,25.0,23.0
stud_4012,1.0,2.4,4.6,-14.4,7.8,1.4,-1.0,-3.8,-7.2,-12.0,22.0,5.8,-26.0,38.0,-42.0
stud_4013,7.0,2.2,9.8,-12.0,14.8,1.4,6.8,3.2,15.6,7.2,-17.666666666666668,-5.8,3.0,43.0,-50.0
stud_4014,-4.6,8.0,-9.2,-4.0,-10.2,-7.2,7.8,-14.0,-4.0,1.2,9.0,12.0,29.0,-93.0,56.0
stud_4015,2.0,4.8,18.6,-10.0,15.0,0.6,-13.2,-13.4,-9.6,2.6,7.0,1.4,29.0,55.0,48.0
stud_4016,17.6,2.2,3.4,-3.0,-3.4,0.2,-11.2,-13.6,-7.6,9.6,6.333333333333333,14.0,-30.0,24.0,2.0
stud_4017,-8.8,5.4,8.4,7.0,-10.8,-3.4,12.0,-7.0,-6.2,-5.6,-21.666666666666668,-2.6,41.0,8.0,25.0
stud_4018,11.8,-1.4,-5.0,-14.4,-1.6,-1.0,3.0,-11.4,4.8,-5.2,-8.333333333333334,-6.4,27.0,22.0,46.0
stud_4019,-5.4,0.4,1.4,-2.8,3.2,-12.6,-4.4,4.2,1.8,7.8,5.0,-1.0,25.0,-70.0,3.0
stud_4020,0.8,8.4,-7.2,-6.8,-1.2,4.2,-7.0,2.6,-2.4,5.2,4.0,-0.2,-28.0,-21.0,-41.0
stud_4021,10.0,2.2,7.6,-0.4,4.8,7.4,-9.4,-9.8,-15.6,9.8,-3.6666666666666665,2.0,13.0,-2.0,-74.0
stud_4022,-1.6,-10.6,-1.6,11.0,-10.2,15.2,-6.8,-0.4,-14.2,14.4,9.0,0.6,7.0,-32.0,43.0
stud_4023,-1.8,11.4,-0.2,-9.8,10.0,8.2,-9.0,11.4,7.2,-3.0,-9.666666666666666,6.0,19.0,41.0,-18.0
stud_4024,-1.0,-10.2,3.4,8.8,-12.2,-15.6,7.8,14.4,-8.6,-13.2,11.666666666666666,-1.4,-85.0,-30.0,-24.0
stud_4025,-4.2,-10.6,-1.0,-7.2,-12.6,10.4,-5.6,-4.4,-1.2,-1.8,-19.0,5.8,-9.0,23.0,8.0
stud_4026,-11.8,-4.8,7.2,6.0,-9.2,9.6,6.4,-4.8,-9.8,-7.2,7.333333333333333,13.6,10.0,24.0,-15.0
stud_4027,6.6,-10.6,-2.4,16.4,-17.6,-1.8,-3.0,-7.2,1.4,7.4,6.333333333333333,-0.4,-19.0,20.0,32.0
stud_4028,13.8,-4.6,-4.4,11.0,-4.6,-3.0,-11.4,-3.4,-13.6,15.0,19.333333333333332,-2.8,52.0,-29.0,60.0
stud_4029,-6.4,6.4,-5.6,9.8,9.4,-3.6,-1.8,-3.8,11.2,3.4,1.0,-11.0,80.0,58.0,-5.0
stud_4030,-10.4,-14.4,7.4,3.0,11.6,3.0,-15.4,-3.0,14.6,9.4,-20.333333333333332,0.6,18.0,25.0,62.0
stud_4031,4.6,-4.4,-2.0,-1.8,0.8,-2.8,0.0,-9.0,10.8,-0.6,13.666666666666666,4.8,30.0,62.0,42.0
stud_4032,-0.8,8.6,-3.4,-11.2,1.8,-13.4,14.2,2.2,2.4,10.0,15.666666666666666,3.6,-63.0,-55.0,14.0
stud_4033,15.2,-4.8,-9.8,-5.2,6.8,-6.4,-3.2,-5.8,-9.8,-5.2,-17.0,1.4,-84.0,-44.0,-60.0
stud_4034,-2.4,-10.8,-17.4,3.8,2.8,2.0,-5.0,2.2,-4.2,4.8,18.666666666666668,-10.0,65.0,-46.0,-29.0
stud_4035,9.6,-6.4,-4.2,10.0,-3.4,0.2,4.8,17.8,-8.6,-2.4,0.6666666666666666,4.4,19.0,8.0,16.0
stud_4036,-11.2,-0.2,5.0,0.8,2.2,7.4,-11.0,-3.8,-8.6,9.4,28.666666666666668,-7.2,80.0,2.0,35.0
stud_4037,1.6,0.0,12.2,-9.2,16.6,6.0,9.8,8.4,-4.4,-12.4,5.666666666666667,-5.0,-7.0,46.0,2.0
stud_4038,-4.8,0.6,5.4,-11.0,-8.0,14.0,-2.0,11.2,-5.0,14.8,-3.3333333333333335,7.2,15.0,17.0,-10.0
stud_4039,-9.2,-10.0,-7.4,5.0,10.6,-2.2,-2.2,-8.6,-3.6,2.4,-12.0,-8.0,67.0,-25.0,34.0
stud_4040,1.4,-6.6,-0.6,-5.2,-17.6,-1.4,7.8,7.0,-0.4,-3.4,-8.333333333333334,8.0,56.0,-35.0,33.0
stud_4041,9.0,-8.2,-7.2,-14.6,-0.4,-3.2,-2.8,3.0,-13.2,3.6,7.0,-2.4,33.0,-54.0,-8.0
stud_4042,10.6,-1.6,0.0,1.6,-1.6,-6.8,-5.4,-12.0,1.6,1.2,24.0,-6.4,4.0,2.0,-54.0
stud_4043,-3.8,0.8,-15.6,7.8,-15.0,-4.6,15.0,3.4,-2.0,4.6,-13.666666666666666,-5.6,43.0,62.0,-55.0
stud_4044,-1.0,-5.4,-16.8,-8.4,-13.2,8.0,-2.0,7.4,14.4,9.0,15.666666666666666,-5.0,-33.0,-78.0,1.0
stud_4045,10.8,-1.2,-2.6,5.2,-11.8,-7.2,-12.6,-12.6,-15.4,-14.6,22.333333333333332,-5.0,38.0,23.0,70.0
stud_4046,-0.2,-9.2,-3.0,-11.2,-7.6,-3.8,19.6,16.2,-5.8,-18.0,0.0,-4.8,-48.0,82.0,1.0
stud_4047,-16.8,3.8,-5.2,8.4,-13.0,0.8,0.6,-3.4,6.8,-2.0,-9.666666666666666,5.8,23.0,57.0,-26.0
stud_4048,-19.6,2.0,15.4,6.4,-2.0,-5.8,-8.2,-16.8,-0.4,-5.4,8.333333333333334,-0.8,-51.0,17.0,-66.0
stud_4049,-1.0,-11.4,3.2,9.4,-16.8,5.0,-17.6,-3.4,-1.0,-13.0,-14.666666666666666,-0.8,42.0,-62.0,32.0
stud_4050,-12.8,2.2,-4.4,6.0,17.6,13.4,6.2,4.4,1.6,-15.4,31.666666666666668,-4.4,64.0,11.0,0.0
stud_4051,9.8,6.2,1.8,6.0,-7.2,13.8,-0.8,-11.2,-6.4,-10.2,-3.3333333333333335,-10.6,-21.0,-31.0,-72.0
stud_4052,-13.6,2.6,0.4,-4.4,13.2,4.8,8.6,-1.2,3.4,3.4,-22.666666666666668,-3.6,22.0,40.0,9.0
stud_4053,4.6,3.4,-4.4,-0.6,13.2,0.2,4.0,-1.2,-5.6,0.2,17.666666666666668,13.6,-38.0,44.0,-38.0
stud_4054,2.6,0.2,10.8,-7.0,3.4,-3.6,4.4,-9.0,3.2,-9.4,15.333333333333334,-6.4,28.0,-3.0,-19.0
stud_4055,1.4,6.0,-1.0,-6.6,-3.4,-3.4,4.8,17.0,-6.4,-18.2,5.666666666666667,-13.2,-56.0,61.0,20.0
stud_4056,-5.2,4.6,-18.0,-12.6,0.4,-7.2,5.8,-11.4,6.8,-18.8,3.3333333333333335,16.0,-42.0,59.0,0.0
stud_4057,0.6,1.2,5.6,-5.6,0.8,1.0,-7.0,12.4,9.0,-2.0,-14.666666666666666,-3.6,10.0,-49.0,5.0
stud_4058,-5.6,-0.8,4.6,1.2,13.2,1.6,-2.8,-6.6,3.0,7.8,21.666666666666668,-7.8,38.0,7.0,69.0
stud_4059,4.6,-8.2,-11.6,-0.2,-14.2,0.6,-14.4,4.4,-10.0,10.8,-2.6666666666666665,-16.8,17.0,84.0,-4.0
stud_4060,1.4,9.4,-14.2,-4.0,-0.8,-11.0,-5.6,-4.6,-3.8,-4.8,-1.0,9.2,11.0,43.0,-6.0
stud_4061,-2.2,12.2,13.2,1.0,-10.6,-15.6,11.0,1.0,1.8,-7.2,-12.0,7.4,82.0,22.0,41.0
stud_4062,-6.6,15.2,3.2,10.0,2.4,6.0,-1.8,5.2,-7.0,-10.8,-8.333333333333334,-9.8,53.0,-47.0,91.0
stud_4063,8.6,1.8,2.4,-1.2,-12.2,11.6,-6.4,13.6,-5.0,-9.2,10.666666666666666,-8.6,-24.0,-10.0,16.0
stud_4064,-7.2,6.4,10.4,-5.4,0.0,-2.8,-7.8,-1.2,-0.4,2.2,-7.666666666666667,-0.6,3.0,-45.0,35.0
stud_4065,6.6,7.0,10.8,12.2,-3.6,-9.2,-0.8,10.8,0.6,0.6,-22.0,2.2,4.0,78.0,-12.0
stud_4066,16.2,5.2,4.8,3.8,4.2,9.6,-10.8,9.2,6.8,-3.2,7.666666666666667,-8.4,-47.0,-4.0,6.0
stud_4067,-8.8,6.2,-19.6,3.2,-8.2,-7.2,-9.4,3.8,9.0,-16.8,2.0,-3.4,-1.0,-6.0,12.0
stud_4068,-2.2,-4.4,4.6,-4.0,-0.4,8.4,14.8,-0.4,2.4,-16.4,-16.666666666666668,8.4,39.0,-16.0,12.0
stud_4069,-10.4,4.8,4.4,5.6,9.0,16.2,-4.0,-3.0,-11.0,-1.4,3.6666666666666665,1.2,-31.0,42.0,-28.0
stud_4070,-10.0,2.6,-11.2,-0.6,-0.2,10.0,8.2,-12.2,10.6,-8.0,-9.666666666666666,8.4,15.0,19.0,84.0
stud_4071,-5.0,16.0,-12.4,-14.4,13.4,-1.0,5.2,-10.6,10.4,16.4,1.0,-9.0,-22.0,-78.0,-16.0
stud_4072,-3.2,1.0,-1.8,6.4,-9.6,-17.8,-3.2,10.4,3.6,-7.8,4.666666666666667,-0.6,9.0,-29.0,-15.0
stud_4073,10.8,-10.0,-4.0,17.2,4.6,-8.0,7.0,1.0,-4.6,9.8,8.666666666666666,2.6,-46.0,-84.0,12.0
stud_4074,14.0,-8.6,-4.2,-5.2,7.4,9.8,5.0,-12.0,-2.0,8.6,-23.0,3.4,0.0,9.0,-10.0
stud_4075,10.2,-5.4,2.4,0.0,-2.8,-8.4,4.6,-5.0,-4.0,9.0,16.333333333333332,9.6,22.0,24.0,78.0
stud_4076,-4.6,7.2,0.2,0.8,2.8,-6.4,9.2,11.8,6.6,-8.4,-31.333333333333332,-9.6,59.0,13.0,43.0
stud_4077,5.8,8.6,8.4,3.0,-7.6,7.6,-2.8,-11.2,-3.6,9.8,-23.333333333333332,-17.6,-44.0,-2.0,8.0
stud_4078,9.6,13.0,-0.2,1.4,-0.4,11.8,-10.4,1.2,13.4,-10.2,-3.6666666666666665,0.8,67.0,18.0,88.0
stud_4079,3.8,-1.2,9.4,-4.8,1.4,11.2,7.4,15.6,8.0,-11.0,26.0,-14.2,-16.0,-3.0,-28.0
stud_4080,15.4,-14.0,7.0,-3.2,-12.6,-1.6,4.0,16.0,2.0,11.0,-2.0,-6.6,-61.0,-22.0,-14.0
stud_4081,11.6,13.4,-7.6,-6.6,-12.4,7.8,10.0,-0.8,3.4,6.2,-12.0,-10.4,-17.0,-9.0,62.0
stud_4082,0.2,-1.6,4.0,4.8,18.8,-1.8,5.6,14.2,-6.0,3.8,1.3333333333333333,-14.6,20.0,5.0,38.0
stud_4083,4.0,8.8,-1.0,17.2,-4.2,16.6,0.6,-4.6,13.0,4.2,-4.0,-0.8,-79.0,54.0,83.0
stud_4084,7.6,-4.4,6.2,-1.2,8.2,-0.2,-16.0,14.6,3.4,-10.4,19.333333333333332,-6.4,94.0,-43.0,-1.0
stud_4085,12.0,-10.6,4.8,-0.6,-2.6,-9.2,-12.6,2.0,-0.2,-2.6,13.0,-8.6,8.0,1.0,-39.0
